user_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,sessions,total_time_min,user_group,satisfaction_rating
user_47960,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,130.87,casual,
user_47961,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,12,238.32,casual,
user_47962,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,11,265.38,professional,
user_47963,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,14,263.7,professional,
user_47964,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,9,296.81,professional,
user_47965,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,19,160.82,professional,
user_47966,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,15,78.72,casual,
user_47967,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,13,259.5,casual,
user_47968,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,5,167.52,professional,
user_47969,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,9,180.24,professional,
user_47970,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,2,23.78,casual,
user_47971,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,224.09,professional,
user_47972,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,7,9.41,professional,
user_47973,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,11,175.15,professional,
user_47974,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,4,280.91,casual,
user_47975,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,98.5,professional,
user_47976,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,16,44.39,disinterested,
user_47977,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,19,228.73,casual,
user_47978,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,14,84.08,professional,
user_47979,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,14,86.23,casual,
user_47980,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,9,211.27,casual,
user_47981,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,11,271.32,casual,
user_47982,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,16,292.22,casual,
user_47983,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,15,87.8,professional,
user_47984,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,2,273.72,professional,
user_47985,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,10,172.89,casual,
user_47986,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,3,129.67,casual,
user_47987,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,19,169.16,professional,
user_47988,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,8,291.36,casual,
user_47989,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,10,231.58,disinterested,
user_47990,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,15,67.62,casual,
user_47991,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,45.25,disinterested,
user_47992,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,7,270.2,disinterested,
user_47993,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,13,173.67,casual,
user_47994,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,10,72.73,casual,
user_47995,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,18,159.94,disinterested,
user_47996,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,5,70.49,casual,
user_47997,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,12,173.42,professional,
user_47998,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,47.83,casual,
user_47999,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,4,193.93,disinterested,
user_48000,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,5.21,disinterested,
user_48001,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,5,280.42,disinterested,
user_48002,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,155.38,casual,
user_48003,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,16,123.87,disinterested,
user_48004,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,18,160.31,casual,
user_48005,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,10,8.74,casual,
user_48006,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,9,74.7,professional,
user_48007,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,11,154.75,disinterested,
user_48008,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,7,60.54,casual,
user_48009,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,14,299.75,casual,
user_48010,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,15,77.2,professional,
user_48011,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,4,137.04,professional,
user_48012,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,10,36.16,professional,
user_48013,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,3,247.06,professional,
user_48014,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,72.07,professional,
user_48015,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,4,221.37,casual,
user_48016,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,19,161.24,professional,
user_48017,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,13,51.69,professional,
user_48018,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,16,278.83,professional,
user_48019,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,4,205.94,casual,
user_48020,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,3,67.48,professional,
user_48021,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,138.5,professional,
user_48022,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,3,5.8,professional,
user_48023,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,4,107.49,casual,
user_48024,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,7,111.88,professional,
user_48025,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,6,284.88,professional,
user_48026,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,18,62.69,casual,
user_48027,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,15,123.38,disinterested,
user_48028,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,15,240.22,casual,
user_48029,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,18,212.73,casual,1.0
user_48030,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,4,195.42,casual,
user_48031,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,7,62.98,disinterested,
user_48032,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,4,139.87,casual,
user_48033,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,11,74.08,disinterested,
user_48034,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,2,240.65,casual,
user_48035,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,17,140.41,casual,
user_48036,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,8,19.15,casual,
user_48037,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,2,233.54,casual,
user_48038,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,2,185.98,casual,
user_48039,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,3,289.4,professional,
user_48040,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,5,232.25,casual,
user_48041,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,8,47.26,casual,
user_48042,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,9,260.54,professional,
user_48043,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,17,230.03,casual,
user_48044,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,14,64.45,disinterested,
user_48045,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,18,228.17,disinterested,
user_48046,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,12,276.79,professional,
user_48047,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,11,51.47,casual,
user_48048,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,8,175.76,disinterested,
user_48049,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,7,33.01,casual,
user_48050,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,5,261.26,professional,
user_48051,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,9,267.27,professional,
user_48052,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,12,282.91,casual,
user_48053,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,8,280.16,casual,
user_48054,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,10,132.59,casual,
user_48055,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,7,44.98,professional,
user_48056,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,6,294.29,casual,
user_48057,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,9,217.55,casual,
user_48058,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,18,84.08,casual,
user_48059,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,3,166.3,professional,
user_48060,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,142.56,professional,
user_48061,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,16,40.45,disinterested,
user_48062,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,8,50.0,disinterested,
user_48063,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,2,59.43,disinterested,
user_48064,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,4,130.49,casual,
user_48065,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,116.06,professional,
user_48066,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,5,148.27,casual,
user_48067,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,12,198.11,professional,5.0
user_48068,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,15,267.09,casual,
user_48069,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,3,130.96,casual,
user_48070,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,9,236.88,professional,
user_48071,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,4,142.78,casual,2.0
user_48072,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,3,40.4,disinterested,
user_48073,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,2,129.7,disinterested,
user_48074,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,7,172.68,casual,
user_48075,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,12,224.58,casual,
user_48076,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,17,87.21,casual,
user_48077,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,10,217.43,disinterested,
user_48078,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,3,51.4,professional,
user_48079,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,9,112.79,casual,
user_48080,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,11,233.01,disinterested,
user_48081,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,6,156.52,casual,
user_48082,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,11,168.05,professional,
user_48083,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,5,156.79,disinterested,
user_48084,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,19,256.87,casual,
user_48085,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,14,193.92,casual,
user_48086,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,11,283.26,professional,
user_48087,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,3,62.48,professional,
user_48088,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,15,130.22,casual,
user_48089,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,4,89.52,casual,
user_48090,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,17,222.86,disinterested,
user_48091,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,19,231.08,casual,
user_48092,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,8,31.03,casual,
user_48093,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,7,81.54,disinterested,
user_48094,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,15,245.35,professional,
user_48095,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,6,140.27,casual,
user_48096,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,8,26.54,professional,
user_48097,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,9,33.23,professional,
user_48098,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,13,240.71,professional,
user_48099,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,17,147.92,casual,
user_48100,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,15,297.75,disinterested,
user_48101,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,15,138.26,disinterested,
user_48102,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,9,183.15,casual,
user_48103,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,15,12.34,casual,
user_48104,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,261.14,casual,
user_48105,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,17,212.33,casual,
user_48106,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,16,269.37,casual,1.0
user_48107,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,18,175.86,casual,
user_48108,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,14,54.26,professional,
user_48109,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,13,11.03,disinterested,
user_48110,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,2,18.57,professional,
user_48111,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,12,233.12,casual,
user_48112,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,16,269.35,casual,
user_48113,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,9,43.41,casual,
user_48114,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,243.98,casual,
user_48115,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,9,57.36,professional,
user_48116,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,4,17.37,casual,
user_48117,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,10,108.83,professional,
user_48118,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,19,133.9,disinterested,
user_48119,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,17,189.68,casual,
user_48120,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,17,274.65,disinterested,
user_48121,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,13,133.12,casual,
user_48122,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,16,188.19,professional,
user_48123,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,12,140.86,casual,
user_48124,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,18,225.45,disinterested,
user_48125,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,4,219.09,professional,4.0
user_48126,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,7,184.94,professional,
user_48127,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,7,189.19,casual,
user_48128,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,11,12.22,casual,
user_48129,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,16,221.11,disinterested,
user_48130,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,10,215.82,professional,
user_48131,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,15,18.38,professional,
user_48132,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,7.12,casual,
user_48133,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,4,131.73,casual,
user_48134,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,2,132.27,professional,
user_48135,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,7,255.84,professional,
user_48136,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,13,36.04,disinterested,
user_48137,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,19,79.75,casual,4.0
user_48138,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,19,65.22,casual,
user_48139,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,15,239.78,casual,
user_48140,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,10,75.97,disinterested,
user_48141,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,7,261.76,casual,
user_48142,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,204.74,casual,
user_48143,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,10,244.22,disinterested,
user_48144,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,2,226.47,casual,
user_48145,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,11,66.37,casual,
user_48146,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,8,70.32,casual,
user_48147,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,4,198.86,disinterested,
user_48148,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,5,61.93,disinterested,
user_48149,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,6,241.43,casual,
user_48150,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,2,230.47,casual,
user_48151,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,17,20.91,disinterested,
user_48152,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,7,161.19,casual,
user_48153,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,3,82.08,professional,
user_48154,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,11,60.94,professional,
user_48155,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,10,140.4,disinterested,
user_48156,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,5,143.17,professional,
user_48157,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,16,195.69,professional,
user_48158,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,7,278.59,casual,
user_48159,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,11,164.56,casual,
user_48160,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,9,235.87,professional,
user_48161,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,14,50.58,professional,
user_48162,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,13,278.72,professional,
user_48163,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,15,103.64,casual,
user_48164,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,7,237.78,casual,
user_48165,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,19,102.5,casual,
user_48166,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,16,34.55,professional,
user_48167,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,6,243.24,casual,
user_48168,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,17,150.62,professional,
user_48169,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,11,108.53,casual,
user_48170,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,6,62.05,casual,
user_48171,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,15,232.18,professional,
user_48172,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,12,222.89,casual,
user_48173,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,18,45.55,professional,
user_48174,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,6,280.96,professional,
user_48175,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,14,136.22,disinterested,
user_48176,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,8,161.14,casual,
user_48177,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,3,235.79,casual,
user_48178,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,15,121.08,casual,
user_48179,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,18,34.75,disinterested,
user_48180,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,16,267.56,disinterested,
user_48181,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,3,237.14,disinterested,
user_48182,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,17,61.2,casual,
user_48183,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,14,56.91,casual,
user_48184,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,9,254.31,professional,
user_48185,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,15,165.09,casual,
user_48186,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,158.57,casual,
user_48187,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,3,8.43,casual,
user_48188,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,16,84.81,professional,1.0
user_48189,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,17,85.11,casual,
user_48190,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,2,252.63,professional,
user_48191,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,133.92,casual,
user_48192,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,14,15.92,professional,
user_48193,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,9,198.7,casual,
user_48194,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6,153.04,casual,
user_48195,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,8,35.4,disinterested,
user_48196,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,17,106.83,disinterested,
user_48197,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,9,270.44,professional,
user_48198,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6,89.8,disinterested,
user_48199,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,16,248.6,casual,
user_48200,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,12,157.3,disinterested,
user_48201,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,14,242.2,professional,
user_48202,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,5,209.0,professional,
user_48203,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,9,213.56,disinterested,
user_48204,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,2,79.43,casual,
user_48205,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,249.06,casual,
user_48206,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,12,84.88,professional,
user_48207,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,16,284.52,casual,
user_48208,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,15,89.36,casual,
user_48209,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,11,112.21,casual,
user_48210,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,7,52.9,disinterested,
user_48211,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,8,22.53,casual,
user_48212,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,18,88.38,casual,
user_48213,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,268.47,casual,
user_48214,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,14,169.43,professional,
user_48215,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,6,22.8,casual,
user_48216,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,18,31.67,casual,
user_48217,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,2,281.27,professional,
user_48218,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,12,247.63,casual,
user_48219,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,12,226.87,professional,
user_48220,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,3,281.78,casual,
user_48221,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,4,264.78,professional,
user_48222,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,2,123.65,disinterested,
user_48223,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,10,33.82,disinterested,
user_48224,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,8,56.76,disinterested,
user_48225,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,2,181.44,professional,
user_48226,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,4,55.17,professional,
user_48227,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,6,52.2,disinterested,
user_48228,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,11,104.82,casual,
